,GEOID,Agency No.,geodesic_distance_miles,estimated_road_distance_miles,distance_meters,distance_text,drive_time_seconds,total_traveltime,drive_time_text,road_factor,average_speed_mph,status,Latitude,Longitude,TRACT_LAT_COL,TRACT_LNG_COL,County
1986,37183053603.0,Sherrill’s University of Cosmetology,15.596,19.495,31373.392,19.5 mi,2339,38.983,39 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1987,37183053603.0,Raleigh Church of Christ,8.28,10.35,16656.592,10.3 mi,1242,20.7,21 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1988,37183053603.0,The Rock Church,15.413,19.266,31005.854,19.3 mi,2312,38.533,39 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1989,37183053603.0,Regeneration Temple,14.831,18.539,29835.744,18.5 mi,2225,37.083,37 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1990,37183053603.0,Redeeming Love Missionary Baptist Church,15.928,19.91,32042.66,19.9 mi,2389,39.817,40 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1991,37183053603.0,Historic Oak View Park,16.6,20.75,33393.349,20.7 mi,2490,41.5,42 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1992,37183053603.0,Poe Center for Health Ed.,15.842,19.802,31868.233,19.8 mi,2376,39.6,40 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1993,37183053603.0,New Hope Baptist Church,16.305,20.381,32800.766,20.4 mi,2446,40.767,41 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1994,37183053603.0,Wake County Public Health,15.684,19.605,31551.579,19.6 mi,2353,39.217,39 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1995,37183053603.0,Peach Road Community Center,12.649,15.812,25446.201,15.8 mi,1897,31.617,32 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1996,37183053603.0,Wake County Northern Regional Center,22.565,28.206,45392.636,28.2 mi,3385,56.417,56 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1997,37183053603.0,Wendell Parks and Recreation,27.097,33.871,54509.915,33.9 mi,4065,67.75,1 hr 8 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1998,37183053603.0,Beech Bluff County Park,18.759,23.448,37736.393,23.4 mi,2814,46.9,47 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
1999,37183053603.0,Wakefield Missionary Baptist,30.653,38.316,61663.322,38.3 mi,4598,76.633,1 hr 17 mins,1.25,30,ESTIMATED,,,35.812024,-78.863582,183
2000,37183053423.0,Fuquay-Varina Growers Market,12.695,15.869,25538.559,15.9 mi,1904,31.733,32 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2001,37183053423.0,Pine Acres Community Center,12.764,15.955,25677.043,16.0 mi,1915,31.917,32 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2002,37183053423.0,Sherrill’s University of Cosmetology,13.299,16.623,26752.847,16.6 mi,1995,33.25,33 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2003,37183053423.0,Raleigh Church of Christ,5.489,6.861,11042.072,6.9 mi,823,13.717,14 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2004,37183053423.0,The Rock Church,13.455,16.818,27066.507,16.8 mi,2018,33.633,34 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2005,37183053423.0,Regeneration Temple,13.213,16.516,26580.495,16.5 mi,1982,33.033,33 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2006,37183053423.0,Redeeming Love Missionary Baptist Church,12.965,16.206,26080.829,16.2 mi,1945,32.417,32 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2007,37183053423.0,Historic Oak View Park,13.93,17.412,28022.462,17.4 mi,2089,34.817,35 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2008,37183053423.0,Poe Center for Health Ed.,13.283,16.603,26720.199,16.6 mi,1992,33.2,33 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2009,37183053423.0,New Hope Baptist Church,14.693,18.366,29556.708,18.4 mi,2204,36.733,37 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2010,37183053423.0,Wake County Public Health,13.134,16.417,26420.831,16.4 mi,1970,32.833,33 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2011,37183053423.0,Peach Road Community Center,9.454,11.818,19018.708,11.8 mi,1418,23.633,24 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2012,37183053423.0,Wake County Northern Regional Center,22.243,27.804,44745.794,27.8 mi,3336,55.6,56 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2013,37183053423.0,Wendell Parks and Recreation,24.625,30.782,49538.326,30.8 mi,3694,61.567,1 hr 2 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2014,37183053423.0,Beech Bluff County Park,14.909,18.636,29991.544,18.6 mi,2236,37.267,37 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2015,37183053423.0,Wakefield Missionary Baptist,28.609,35.762,57553.018,35.8 mi,4291,71.517,1 hr 12 mins,1.25,30,ESTIMATED,,,35.768323,-78.820384,183
2016,37183053712.0,Fuquay-Varina Growers Market,22.361,27.951,44982.536,28.0 mi,3354,55.9,56 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2017,37183053712.0,Pine Acres Community Center,22.42,28.025,45102.269,28.0 mi,3363,56.05,56 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2018,37183053712.0,Sherrill’s University of Cosmetology,9.034,11.292,18173.323,11.3 mi,1355,22.583,23 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2019,37183053712.0,Raleigh Church of Christ,8.554,10.693,17208.776,10.7 mi,1283,21.383,21 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2020,37183053712.0,The Rock Church,7.841,9.801,15772.843,9.8 mi,1176,19.6,20 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2021,37183053712.0,Regeneration Temple,6.474,8.093,13024.238,8.1 mi,971,16.183,16 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2022,37183053712.0,Redeeming Love Missionary Baptist Church,11.687,14.609,23510.302,14.6 mi,1753,29.217,29 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2023,37183053712.0,Historic Oak View Park,10.987,13.734,22102.076,13.7 mi,1648,27.467,27 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2024,37183053712.0,Poe Center for Health Ed.,10.09,12.612,20296.899,12.6 mi,1513,25.217,25 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2025,37183053712.0,New Hope Baptist Church,7.451,9.314,14989.075,9.3 mi,1118,18.633,19 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2026,37183053712.0,Wake County Public Health,9.96,12.45,20036.412,12.5 mi,1494,24.9,25 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2027,37183053712.0,Peach Road Community Center,10.831,13.538,21787.534,13.5 mi,1625,27.083,27 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2028,37183053712.0,Wake County Northern Regional Center,11.286,14.108,22704.496,14.1 mi,1693,28.217,28 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2029,37183053712.0,Wendell Parks and Recreation,19.045,23.807,38312.926,23.8 mi,2857,47.617,48 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2030,37183053712.0,Beech Bluff County Park,21.504,26.88,43258.447,26.9 mi,3226,53.767,54 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2031,37183053712.0,Wakefield Missionary Baptist,21.278,26.597,42804.17,26.6 mi,3192,53.2,53 mins,1.25,30,ESTIMATED,,,35.896581,-78.690984,183
2032,37183053805.0,Fuquay-Varina Growers Market,27.523,34.404,55368.096,34.4 mi,4128,68.8,1 hr 9 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2033,37183053805.0,Pine Acres Community Center,27.579,34.473,55479.4,34.5 mi,4137,68.95,1 hr 9 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2034,37183053805.0,Sherrill’s University of Cosmetology,11.022,13.778,22173.129,13.8 mi,1653,27.55,28 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2035,37183053805.0,Raleigh Church of Christ,13.74,17.175,27641.182,17.2 mi,2061,34.35,34 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2036,37183053805.0,The Rock Church,9.516,11.894,19142.302,11.9 mi,1427,23.783,24 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2037,37183053805.0,Regeneration Temple,8.133,10.166,16361.384,10.2 mi,1220,20.333,20 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2038,37183053805.0,Redeeming Love Missionary Baptist Church,14.35,17.937,28866.863,17.9 mi,2152,35.867,36 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2039,37183053805.0,Historic Oak View Park,13.01,16.263,26172.395,16.3 mi,1952,32.533,33 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2040,37183053805.0,Poe Center for Health Ed.,12.283,15.354,24709.547,15.4 mi,1842,30.7,31 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2041,37183053805.0,New Hope Baptist Church,8.047,10.059,16188.123,10.1 mi,1207,20.117,20 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2042,37183053805.0,Wake County Public Health,12.212,15.265,24567.01,15.3 mi,1832,30.533,31 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2043,37183053805.0,Peach Road Community Center,14.822,18.527,29816.41,18.5 mi,2223,37.05,37 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2044,37183053805.0,Wake County Northern Regional Center,6.033,7.541,12135.739,7.5 mi,905,15.083,15 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2045,37183053805.0,Wendell Parks and Recreation,17.775,22.219,35757.694,22.2 mi,2666,44.433,44 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2046,37183053805.0,Beech Bluff County Park,25.762,32.203,51825.847,32.2 mi,3864,64.4,1 hr 4 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2047,37183053805.0,Wakefield Missionary Baptist,18.56,23.199,37335.96,23.2 mi,2784,46.4,46 mins,1.25,30,ESTIMATED,,,35.954929,-78.617058,183
2048,37183054016.0,Fuquay-Varina Growers Market,24.68,30.85,49647.681,30.8 mi,3702,61.7,1 hr 2 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2049,37183054016.0,Pine Acres Community Center,24.729,30.911,49747.164,30.9 mi,3709,61.817,1 hr 2 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2050,37183054016.0,Sherrill’s University of Cosmetology,6.895,8.619,13871.46,8.6 mi,1034,17.233,17 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2051,37183054016.0,Raleigh Church of Christ,11.392,14.24,22917.192,14.2 mi,1709,28.483,28 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2052,37183054016.0,The Rock Church,5.397,6.746,10856.476,6.7 mi,810,13.5,14 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2053,37183054016.0,Regeneration Temple,4.181,5.226,8410.793,5.2 mi,627,10.45,10 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2054,37183054016.0,Redeeming Love Missionary Baptist Church,10.288,12.86,20696.681,12.9 mi,1543,25.717,26 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2055,37183054016.0,Historic Oak View Park,8.809,11.011,17720.355,11.0 mi,1321,22.017,22 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2056,37183054016.0,Poe Center for Health Ed.,8.155,10.193,16404.281,10.2 mi,1223,20.383,20 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2057,37183054016.0,New Hope Baptist Church,3.757,4.696,7557.093,4.7 mi,563,9.383,9 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2058,37183054016.0,Wake County Public Health,8.105,10.131,16304.121,10.1 mi,1216,20.267,20 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2059,37183054016.0,Peach Road Community Center,11.363,14.203,22858.185,14.2 mi,1704,28.4,28 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2060,37183054016.0,Wake County Northern Regional Center,6.549,8.186,13174.089,8.2 mi,982,16.367,16 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2061,37183054016.0,Wendell Parks and Recreation,13.917,17.396,27996.222,17.4 mi,2088,34.8,35 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2062,37183054016.0,Beech Bluff County Park,22.168,27.71,44595.663,27.7 mi,3325,55.417,55 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2063,37183054016.0,Wakefield Missionary Baptist,15.532,19.415,31246.044,19.4 mi,2330,38.833,39 mins,1.25,30,ESTIMATED,,,35.897219,-78.58568,183
2064,37183054113.0,Fuquay-Varina Growers Market,22.681,28.352,45627.393,28.4 mi,3402,56.7,57 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2065,37183054113.0,Pine Acres Community Center,22.716,28.395,45697.91,28.4 mi,3407,56.783,57 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2066,37183054113.0,Sherrill’s University of Cosmetology,4.089,5.111,8226.039,5.1 mi,613,10.217,10 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2067,37183054113.0,Raleigh Church of Christ,11.852,14.815,23842.447,14.8 mi,1778,29.633,30 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2068,37183054113.0,The Rock Church,3.902,4.878,7850.09,4.9 mi,585,9.75,10 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2069,37183054113.0,Regeneration Temple,4.724,5.905,9502.791,5.9 mi,709,11.817,12 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2070,37183054113.0,Redeeming Love Missionary Baptist Church,6.431,8.039,12937.649,8.0 mi,965,16.083,16 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2071,37183054113.0,Historic Oak View Park,4.604,5.755,9261.668,5.8 mi,691,11.517,12 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2072,37183054113.0,Poe Center for Health Ed.,4.648,5.81,9350.413,5.8 mi,697,11.617,12 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2073,37183054113.0,New Hope Baptist Church,3.501,4.376,7042.223,4.4 mi,525,8.75,9 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2074,37183054113.0,Wake County Public Health,4.738,5.922,9530.954,5.9 mi,711,11.85,12 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2075,37183054113.0,Peach Road Community Center,9.348,11.686,18806.141,11.7 mi,1402,23.367,23 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2076,37183054113.0,Wake County Northern Regional Center,10.297,12.872,20714.82,12.9 mi,1545,25.75,26 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2077,37183054113.0,Wendell Parks and Recreation,8.16,10.2,16415.849,10.2 mi,1224,20.4,20 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2078,37183054113.0,Beech Bluff County Park,18.603,23.254,37423.831,23.3 mi,2790,46.5,46 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2079,37183054113.0,Wakefield Missionary Baptist,11.362,14.203,22857.088,14.2 mi,1704,28.4,28 mins,1.25,30,ESTIMATED,,,35.821203,-78.519024,183
2080,37183054203.0,Fuquay-Varina Growers Market,32.032,40.04,64437.46,40.0 mi,4805,80.083,1 hr 20 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2081,37183054203.0,Pine Acres Community Center,32.083,40.104,64540.946,40.1 mi,4812,80.2,1 hr 20 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2082,37183054203.0,Sherrill’s University of Cosmetology,14.142,17.678,28450.075,17.7 mi,2121,35.35,35 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2083,37183054203.0,Raleigh Church of Christ,18.46,23.075,37135.037,23.1 mi,2769,46.15,46 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2084,37183054203.0,The Rock Church,12.697,15.871,25542.616,15.9 mi,1905,31.75,32 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2085,37183054203.0,Regeneration Temple,11.601,14.502,23338.064,14.5 mi,1740,29.0,29 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2086,37183054203.0,Redeeming Love Missionary Baptist Church,17.529,21.911,35262.231,21.9 mi,2629,43.817,44 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2087,37183054203.0,Historic Oak View Park,15.897,19.871,31979.316,19.9 mi,2385,39.75,40 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2088,37183054203.0,Poe Center for Health Ed.,15.366,19.207,30911.353,19.2 mi,2305,38.417,38 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2089,37183054203.0,New Hope Baptist Church,10.901,13.626,21929.364,13.6 mi,1635,27.25,27 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2090,37183054203.0,Wake County Public Health,15.341,19.176,30861.215,19.2 mi,2301,38.35,38 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2091,37183054203.0,Peach Road Community Center,18.805,23.506,37828.781,23.5 mi,2821,47.017,47 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2092,37183054203.0,Wake County Northern Regional Center,2.663,3.328,5356.148,3.3 mi,399,6.65,7 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2093,37183054203.0,Wendell Parks and Recreation,17.46,21.825,35123.319,21.8 mi,2619,43.65,44 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2094,37183054203.0,Beech Bluff County Park,29.587,36.984,59519.317,37.0 mi,4438,73.967,1 hr 14 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2095,37183054203.0,Wakefield Missionary Baptist,16.712,20.89,33619.469,20.9 mi,2507,41.783,42 mins,1.25,30,ESTIMATED,,,35.999037,-78.542259,183
2096,37183053724.0,Fuquay-Varina Growers Market,21.241,26.551,42729.811,26.6 mi,3186,53.1,53 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2097,37183053724.0,Pine Acres Community Center,21.304,26.63,42856.964,26.6 mi,3196,53.267,53 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2098,37183053724.0,Sherrill’s University of Cosmetology,10.543,13.179,21208.993,13.2 mi,1581,26.35,26 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2099,37183053724.0,Raleigh Church of Christ,7.842,9.803,15776.322,9.8 mi,1176,19.6,20 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2100,37183053724.0,The Rock Church,9.586,11.983,19284.543,12.0 mi,1438,23.967,24 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2101,37183053724.0,Regeneration Temple,8.384,10.48,16865.937,10.5 mi,1258,20.967,21 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2102,37183053724.0,Redeeming Love Missionary Baptist Church,12.689,15.861,25525.214,15.9 mi,1903,31.717,32 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2103,37183053724.0,Historic Oak View Park,12.336,15.42,24815.395,15.4 mi,1850,30.833,31 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2104,37183053724.0,Poe Center for Health Ed.,11.424,14.28,22982.235,14.3 mi,1714,28.567,29 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2105,37183053724.0,New Hope Baptist Church,9.577,11.971,19265.773,12.0 mi,1437,23.95,24 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2106,37183053724.0,Wake County Public Health,11.278,14.098,22687.805,14.1 mi,1692,28.2,28 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2107,37183053724.0,Peach Road Community Center,11.077,13.847,22284.271,13.8 mi,1662,27.7,28 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2108,37183053724.0,Wake County Northern Regional Center,13.852,17.315,27865.525,17.3 mi,2078,34.633,35 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2109,37183053724.0,Wendell Parks and Recreation,21.215,26.519,42678.318,26.5 mi,3182,53.033,53 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2110,37183053724.0,Beech Bluff County Park,21.179,26.473,42604.585,26.5 mi,3177,52.95,53 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2111,37183053724.0,Wakefield Missionary Baptist,23.726,29.658,47729.886,29.7 mi,3559,59.317,59 mins,1.25,30,ESTIMATED,,,35.888429,-78.736941,183
2112,37183054219.0,Fuquay-Varina Growers Market,30.684,38.356,61727.365,38.4 mi,4603,76.717,1 hr 17 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2113,37183054219.0,Pine Acres Community Center,30.731,38.414,61820.886,38.4 mi,4610,76.833,1 hr 17 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2114,37183054219.0,Sherrill’s University of Cosmetology,12.08,15.1,24301.083,15.1 mi,1812,30.2,30 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2115,37183054219.0,Raleigh Church of Christ,17.597,21.996,35399.909,22.0 mi,2640,44.0,44 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2116,37183054219.0,The Rock Church,10.765,13.457,21656.409,13.5 mi,1615,26.917,27 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2117,37183054219.0,Regeneration Temple,9.953,12.441,20021.85,12.4 mi,1493,24.883,25 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2118,37183054219.0,Redeeming Love Missionary Baptist Church,15.358,19.198,30896.15,19.2 mi,2304,38.4,38 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2119,37183054219.0,Historic Oak View Park,13.612,17.015,27382.975,17.0 mi,2042,34.033,34 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2120,37183054219.0,Poe Center for Health Ed.,13.22,16.524,26593.55,16.5 mi,1983,33.05,33 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2121,37183054219.0,New Hope Baptist Church,8.919,11.149,17942.979,11.1 mi,1338,22.3,22 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2122,37183054219.0,Wake County Public Health,13.224,16.53,26602.481,16.5 mi,1984,33.067,33 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2123,37183054219.0,Peach Road Community Center,17.167,21.459,34534.989,21.5 mi,2575,42.917,43 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2124,37183054219.0,Wake County Northern Regional Center,0.757,0.946,1522.149,0.9 mi,113,1.883,2 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2125,37183054219.0,Wendell Parks and Recreation,14.099,17.624,28362.713,17.6 mi,2115,35.25,35 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2126,37183054219.0,Beech Bluff County Park,27.629,34.536,55580.6,34.5 mi,4144,69.067,1 hr 9 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2127,37183054219.0,Wakefield Missionary Baptist,13.424,16.78,27004.248,16.8 mi,2014,33.567,34 mins,1.25,30,ESTIMATED,,,35.959851,-78.506022,183
2128,37183052810.0,Fuquay-Varina Growers Market,17.824,22.28,35856.591,22.3 mi,2674,44.567,45 mins,1.25,30,ESTIMATED,,,35.732011,-78.538986,183
2129,37183052810.0,Pine Acres Community Center,17.847,22.308,35901.905,22.3 mi,2677,44.617,45 mins,1.25,30,ESTIMATED,,,35.732011,-78.538986,183
2130,37183052810.0,Sherrill’s University of Cosmetology,5.228,6.534,10516.202,6.5 mi,784,13.067,13 mins,1.25,30,ESTIMATED,,,35.732011,-78.538986,183
2131,37183052810.0,Raleigh Church of Christ,10.74,13.425,21604.674,13.4 mi,1611,26.85,27 mins,1.25,30,ESTIMATED,,,35.732011,-78.538986,183
2132,37183052810.0,The Rock Church,6.633,8.291,13342.742,8.3 mi,995,16.583,17 mins,1.25,30,ESTIMATED,,,35.732011,-78.538986,183
2133,37183052810.0,Regeneration Temple,8.098,10.123,16290.959,10.1 mi,1215,20.25,20 mins,1.25,30,ESTIMATED,,,35.732011,-78.538986,183
2134,37183052810.0,Redeeming Love Missionary Baptist Church,3.1,3.875,6236.892,3.9 mi,465,7.75,8 mins,1.25,30,ESTIMATED,,,35.732011,-78.538986,183
2135,37183052810.0,Historic Oak View Park,3.222,4.027,6480.797,4.0 mi,483,8.05,8 mins,1.25,30,ESTIMATED,,,35.732011,-78.538986,183
